"","datasetID","scalingID","cellSide","scientificName","firstJCStat","lastJCStat","logratioJCStat","firstJCExp","lastJCExp","logratioJCExp","firstOcc","lastOcc","logratioOcc","nPeriods","quadrant"
"343","Czechia",4,44,"Merops apiaster",11,35,1.15745278869104,4.05031446540881,23.6268343815514,1.76358859226136,9,21,0.847297860387204,3,"Q4"
"344","Czechia",1,11,"Milvus migrans",85,306,1.28093384546206,38.3774723432786,188.701083919991,1.59269356678652,81,179,0.792936651168316,3,"Q4"
"345","Czechia",2,22,"Milvus migrans",89,253,1.04475311899538,65.5833116883117,188.576818181818,1.05618417879298,58,98,0.524524468124153,3,"Q4"
"346","Czechia",4,44,"Milvus migrans",78,112,0.361790044605503,63.1174004192872,87.7568134171908,0.329573014160942,34,40,0.162518929497775,3,"Q3"
"347","Czechia",1,11,"Milvus milvus",171,900,1.66073120682165,63.4412783551235,658.70667113644,2.34016359558614,104,334,1.16675009383533,3,"Q4"
"348","Czechia",2,22,"Milvus milvus",125,416,1.20237152295896,75.026038961039,353.546818181818,1.55018067895426,62,134,0.77070541490582,3,"Q4"
"349","Czechia",4,44,"Milvus milvus",62,141,0.821625505333077,48.9412997903564,121.621942697414,0.910295786550521,30,47,0.448950220047903,3,"Q4"
"350","Czechia",1,11,"Motacilla cinerea",1944,2100,0.0771896386911299,1853.96357134875,2072.09922896413,0.111236395405812,560,592,0.0555698511548108,3,"Q4"
"351","Czechia",2,22,"Motacilla cinerea",589,598,0.0151645702990451,569.936038961039,590.289480519481,0.0350889193378974,170,173,0.0174931574475171,3,"Q4"
"352","Czechia",1,11,"Motacilla citreola",0,0,NA,0.118448988713823,0.0118448988713823,-2.30258509299405,5,2,-0.916290731874155,2,"Change OCC"
"353","Czechia",2,22,"Motacilla citreola",1,0,-Inf,0.396753246753247,0.0396753246753247,-2.30258509299405,5,2,-0.916290731874155,2,"Neg. Infinite"
"354","Czechia",4,44,"Motacilla citreola",5,0,-Inf,1.12508735150245,0.112508735150245,-2.30258509299405,5,2,-0.916290731874155,2,"Neg. Infinite"
"355","Czechia",1,11,"Motacilla flava",322,579,0.586750932028587,238.082467314784,380.588445636384,0.469101481138944,201,254,0.234029358959461,3,"Q3"
"356","Czechia",2,22,"Motacilla flava",312,319,0.0221879149753621,269.236753246753,264.634415584416,-0.0172418064345035,117,116,-0.00858374369139144,3,"Q2"
"357","Czechia",4,44,"Motacilla flava",138,132,-0.0444517625708338,116.446540880503,111.383647798742,-0.0444517625708337,46,45,-0.0219789067187752,3,"Q6"
"358","Czechia",1,11,"Muscicapa striata",1876,2031,0.0793864320142147,1820.97552799195,1975.17242149961,0.0812833346867617,555,578,0.040605754925943,3,"Q4"
"359","Czechia",2,22,"Muscicapa striata",591,594,0.00506330195654663,583.465324675325,576.680844155844,-0.011696039763192,172,171,-0.00583092031079321,3,"Q2"
"360","Czechia",4,44,"Muscicapa striata",155,158,0.0191699161077201,149.186582809224,155.037037037037,0.0384662808277981,52,53,0.0190481949706944,2,"Q4"
"361","Czechia",1,11,"Netta rufina",31,88,1.04334960999306,4.15755950385518,24.6373896524751,1.7793369492295,27,65,0.878550403891308,3,"Q4"
"362","Czechia",2,22,"Netta rufina",22,54,0.897941593205959,6.07032467532468,30.9467532467532,1.6288559982912,18,40,0.798507696217772,3,"Q4"
"363","Czechia",4,44,"Netta rufina",12,46,1.34373474670109,6.18798043326345,33.7526205450734,1.69644928942373,11,25,0.82098055206983,3,"Q4"
"364","Czechia",1,11,"Nucifraga caryocatactes",814,607,-0.293431574943042,589.520616828696,423.786791820315,-0.330079213501439,316,268,-0.164755233076055,3,"Q1"
"365","Czechia",2,22,"Nucifraga caryocatactes",366,316,-0.146891119814454,312.443181818182,269.236753246753,-0.14883151834966,126,117,-0.0741079721537218,3,"Q1"
"366","Czechia",4,44,"Nucifraga caryocatactes",127,131,0.0310102367425602,116.446540880503,121.621942697414,0.0434851119397368,46,47,0.0215062052209637,3,"Q4"
"367","Czechia",1,11,"Numenius arquata",13,3,-1.46633706879343,2.48742876299028,0.177673483070734,-2.63905732961526,21,6,-1.25276296849537,3,"Q1"
"368","Czechia",2,22,"Numenius arquata",21,3,-1.94591014905531,6.07032467532468,0.396753246753247,-2.72785282839839,18,5,-1.28093384546206,3,"Q1"
"369","Czechia",4,44,"Numenius arquata",11,0,-Inf,7.42557651991614,0.337526205450734,-3.09104245335831,12,3,-1.38629436111989,3,"Neg. Infinite"
"370","Czechia",1,11,"Nycticorax nycticorax",32,74,0.838329190404443,3.26919208850151,18.2411442619287,1.71913682969052,24,56,0.847297860387204,3,"Q4"
"371","Czechia",2,22,"Nycticorax nycticorax",26,64,0.90078654533819,6.07032467532468,23.6068181818182,1.35812348415319,18,35,0.664976303593249,3,"Q4"
"372","Czechia",4,44,"Nycticorax nycticorax",12,33,1.01160091167848,7.42557651991614,17.2138364779874,0.840783179366009,12,18,0.405465108108164,3,"Q3"
"373","Czechia",1,11,"Oenanthe oenanthe",288,150,-0.65232518603969,228.677617610906,108.736171639289,-0.743388723794026,197,136,-0.370548843001937,3,"Q1"
"374","Czechia",2,22,"Oenanthe oenanthe",314,221,-0.351230284390501,269.236753246753,188.576818181818,-0.356085668730166,117,98,-0.177206456127184,3,"Q1"
"375","Czechia",4,44,"Oenanthe oenanthe",128,126,-0.0157483569681392,101.595387840671,106.433263452131,0.046520015634888,43,44,0.0229895182246988,3,"Q5"
"376","Czechia",1,11,"Oriolus oriolus",1287,1609,0.223298939396257,1097.60755391664,1430.69795507878,0.265029545495472,431,492,0.13237062638856,3,"Q4"
"377","Czechia",2,22,"Oriolus oriolus",515,529,0.0268215311945631,473.525,498.361753246753,0.051121515914322,155,159,0.025479085300985,3,"Q4"
"378","Czechia",4,44,"Oriolus oriolus",147,153,0.0400053346136992,132.310272536688,143.448637316562,0.0808273291339528,49,51,0.0400053346136992,3,"Q4"
"379","Czechia",1,11,"Otis tarda",1,0,-Inf,0.0118448988713823,0,-Inf,2,1,-0.693147180559945,2,"Neg. Infinite"
"380","Czechia",2,22,"Otis tarda",1,0,-Inf,0.0396753246753247,0,-Inf,2,1,-0.693147180559945,2,"Neg. Infinite"
"381","Czechia",4,44,"Otis tarda",1,0,-Inf,0.112508735150245,0,-Inf,2,1,-0.693147180559945,2,"Neg. Infinite"
"382","Czechia",1,11,"Otus scops",0,0,NA,0.0118448988713823,0.118448988713823,2.30258509299405,2,5,0.916290731874155,3,"Change OCC"
"383","Czechia",2,22,"Otus scops",1,1,0,0.0396753246753247,0.396753246753247,2.30258509299405,2,5,0.916290731874155,3,"Change OCC"
"384","Czechia",4,44,"Otus scops",1,3,1.09861228866811,0.112508735150245,1.12508735150245,2.30258509299405,2,5,0.916290731874155,3,"Q4"
"385","Czechia",1,11,"Pandion haliaetus",11,1,-2.39789527279837,4.8090289417812,1.81226952732149,-0.975915238209295,29,18,-0.476924072090309,2,"Q6"
"386","Czechia",2,22,"Pandion haliaetus",13,3,-1.46633706879343,10.9503896103896,6.07032467532468,-0.589962944324713,24,18,-0.287682072451781,2,"Q6"
"387","Czechia",4,44,"Pandion haliaetus",24,24,0,19.2389937106918,15.3011879804333,-0.229008670766604,19,17,-0.111225635110224,2,"Change OCC"
"388","Czechia",1,11,"Panurus biarmicus",19,31,0.489548225318706,5.87506984020561,8.77707006369427,0.40142469857116,32,39,0.19782574332992,3,"Q3"
"389","Czechia",2,22,"Panurus biarmicus",31,40,0.25489224962879,13.926038961039,19.678961038961,0.345789703259057,27,32,0.169899036795397,3,"Q4"
"390","Czechia",4,44,"Panurus biarmicus",25,33,0.27763173659828,15.3011879804333,21.3766596785465,0.334369186424433,17,20,0.162518929497775,3,"Q4"
"391","Czechia",1,11,"Parus major",2327,2324,-0.00129004533048985,2324.57324840764,2324.57324840764,0,627,627,0,2,"Change JC"
"392","Czechia",1,11,"Passer domesticus",2323,2245,-0.0341539325940544,2317.15834171416,2207.35612917644,-0.0485461044975506,626,611,-0.0242534119285032,3,"Q1"
"393","Czechia",2,22,"Passer domesticus",607,600,-0.0115991358433519,604.056818181818,590.289480519481,-0.0230552018268101,175,173,-0.0114943794257351,3,"Q1"
"394","Czechia",1,11,"Passer montanus",2194,2169,-0.0114601300083012,2164.18147279026,2114.34998323835,-0.0232947886224249,605,598,-0.0116377040802097,3,"Q1"
"395","Czechia",2,22,"Passer montanus",591,591,0,576.680844155844,576.680844155844,0,171,171,0,3,"No change"
"396","Czechia",1,11,"Perdix perdix",1808,905,-0.692041597252196,1660.47714828472,650.829813386971,-0.936612094110912,530,332,-0.467742037629679,3,"Q1"
"397","Czechia",2,22,"Perdix perdix",560,389,-0.364357440110749,536.807142857143,317.442272727273,-0.525342908314709,165,127,-0.261758387441989,3,"Q1"
"398","Czechia",4,44,"Perdix perdix",155,142,-0.0875980593179859,149.186582809224,126.909853249476,-0.161720738687801,52,48,-0.0800427076735364,3,"Q1"
"399","Czechia",1,11,"Periparus ater",2063,2100,0.0177761106402625,2009.52262822662,2037.21600178791,0.013686975323178,583,587,0.00683763347760397,3,"Q3"
"400","Czechia",2,22,"Periparus ater",598,596,-0.00335008688528197,583.465324675325,576.680844155844,-0.011696039763192,172,171,-0.00583092031079321,3,"Q1"
"401","Czechia",1,11,"Pernis apivorus",750,979,0.266458436000154,654.76231981227,880.13521063806,0.295803244855682,333,386,0.147694879484387,3,"Q4"
"402","Czechia",2,22,"Pernis apivorus",484,542,0.113181094723014,449.323051948052,498.361753246753,0.103584104336018,151,159,0.0516243654053072,3,"Q3"
"403","Czechia",4,44,"Pernis apivorus",152,156,0.0259754864032607,143.448637316562,149.186582809224,0.0392207131532781,51,52,0.0194180858571015,3,"Q4"
"404","Czechia",1,11,"Phalacrocorax carbo",33,42,0.241162056816888,6.64498826684546,19.5796178343949,1.08062619229833,34,58,0.534082485930258,3,"Q4"
"405","Czechia",2,22,"Phalacrocorax carbo",36,68,0.635988766719997,13.926038961039,44.7537662337662,1.16741520859213,27,48,0.575364144903562,3,"Q4"
"406","Czechia",4,44,"Phalacrocorax carbo",29,70,0.881199412062885,15.3011879804333,52.3165618448637,1.2293825198513,17,31,0.60077386042893,3,"Q4"
"407","Czechia",1,11,"Phasianus colchicus",2090,1752,-0.17640607346252,2009.52262822662,1561.64331210191,-0.252158523455997,583,514,-0.125963920895327,3,"Q1"
"408","Czechia",2,22,"Phasianus colchicus",579,548,-0.0550271906249798,563.230909090909,523.833311688312,-0.0725161582871852,169,163,-0.0361485141163111,3,"Q1"
"409","Czechia",4,44,"Phasianus colchicus",155,152,-0.0195445960729703,149.186582809224,143.448637316562,-0.039220713153278,52,51,-0.0194180858571016,3,"Q1"
"410","Czechia",1,11,"Phoenicurus ochruros",2328,2308,-0.00862818122333823,2324.57324840764,2302.3640630238,-0.00960002457613772,627,624,-0.00479617226349306,2,"Q1"
"411","Czechia",1,11,"Phoenicurus phoenicurus",1942,2183,0.116981707698674,1880.56721421388,2142.75405073193,0.130518500206281,564,602,0.0652031938107621,3,"Q4"
"412","Czechia",2,22,"Phoenicurus phoenicurus",596,604,0.0133335308694652,583.465324675325,590.289480519481,0.0116280379951194,172,173,0.00579711768432591,3,"Q3"
"413","Czechia",1,11,"Phylloscopus collybita",2303,2324,0.00907721815111668,2302.3640630238,2324.57324840764,0.00960002457613764,624,627,0.00479617226349301,3,"Q4"
"414","Czechia",1,11,"Phylloscopus sibilatrix",1875,2045,0.0867891300723909,1834.13521063806,2030.27489104928,0.101598102631003,557,586,0.0507545496497286,3,"Q4"
"415","Czechia",2,22,"Phylloscopus sibilatrix",607,608,0.00164609090666872,604.056818181818,604.056818181818,0,175,175,0,3,"Change JC"
"416","Czechia",1,11,"Phylloscopus trochiloides",2,32,2.77258872223978,0.331657168398704,4.15755950385518,2.52858171329066,8,27,1.21639532432449,3,"Q3"
"417","Czechia",2,22,"Phylloscopus trochiloides",3,13,1.46633706879343,0.833181818181818,5.39584415584416,1.86813244801263,7,17,0.887303195000903,3,"Q4"
"418","Czechia",4,44,"Phylloscopus trochiloides",2,10,1.6094379124341,1.12508735150245,8.77568134171908,2.05412373369554,5,13,0.955511445027436,3,"Q4"
"419","Czechia",1,11,"Phylloscopus trochilus",2256,2286,0.0132102317368065,2243.66074421723,2280.2614817298,0.0161813286325779,616,621,0.00808411839995906,3,"Q4"
"420","Czechia",1,11,"Pica pica",2079,2111,0.0152747599903076,2051.13375796178,2058.11040339703,0.00339558900114121,589,590,0.00169635324817833,3,"Q3"
"421","Czechia",2,22,"Pica pica",594,596,0.00336134770270493,583.465324675325,576.680844155844,-0.011696039763192,172,171,-0.00583092031079321,3,"Q2"
"422","Czechia",1,11,"Picoides tridactylus",61,70,0.137621377876048,8.32696390658174,14.5100011174433,0.555339231168163,38,50,0.27443684570176,3,"Q4"
"423","Czechia",2,22,"Picoides tridactylus",31,43,0.327212911208416,8.33181818181818,19.678961038961,0.859468396007457,21,32,0.421213465076303,3,"Q4"
"424","Czechia",4,44,"Picoides tridactylus",19,30,0.456758402495715,10.2382948986723,23.6268343815514,0.836248024200616,14,21,0.405465108108164,3,"Q4"
"425","Czechia",1,11,"Picus canus",1155,1680,0.374693449441411,1082.36316906917,1635.48441166611,0.412792266518913,428,526,0.206178017155913,3,"Q4"
"426","Czechia",2,22,"Picus canus",551,590,0.0683877277468507,517.405909090909,576.680844155844,0.108461293336075,162,171,0.0540672212702758,3,"Q4"
"427","Czechia",1,11,"Picus viridis",1937,2204,0.129133506865809,1880.56721421388,2164.18147279026,0.140468776327908,564,605,0.0701742065327826,3,"Q4"
"428","Czechia",2,22,"Picus viridis",587,599,0.0202367782873529,576.680844155844,590.289480519481,0.0233240777583115,171,173,0.0116280379951192,3,"Q4"
"429","Czechia",4,44,"Picus viridis",158,158,0,155.037037037037,155.037037037037,0,53,53,0,2,"No change"
"430","Czechia",1,11,"Platalea leucorodia",0,3,Inf,0.0355346966141468,0.0355346966141468,0,3,3,0,3,"Pos. Infinite"
"431","Czechia",2,22,"Platalea leucorodia",0,3,Inf,0.119025974025974,0.119025974025974,0,3,3,0,3,"Pos. Infinite"
"432","Czechia",4,44,"Platalea leucorodia",1,0,-Inf,0.337526205450734,0,-Inf,3,1,-1.09861228866811,3,"Neg. Infinite"
"433","Czechia",1,11,"Podiceps cristatus",1021,770,-0.282147303316936,830.623533355682,593.263604872053,-0.336537835920749,375,317,-0.16802425209313,3,"Q1"
"434","Czechia",2,22,"Podiceps cristatus",452,413,-0.0902345868711984,391.595454545455,353.546818181818,-0.102213384814809,141,134,-0.0509200904272569,3,"Q1"
"435","Czechia",4,44,"Podiceps cristatus",141,139,-0.0142859572474765,121.621942697414,116.446540880503,-0.0434851119397369,47,46,-0.0215062052209636,3,"Q1"
"436","Czechia",1,11,"Podiceps grisegena",6,0,-Inf,2.48742876299028,0.0355346966141468,-4.24849524204936,21,3,-1.94591014905531,3,"Neg. Infinite"
"437","Czechia",2,22,"Podiceps grisegena",8,0,-Inf,6.78448051948052,0.119025974025974,-4.04305126783455,19,3,-1.84582669049833,3,"Neg. Infinite"
"438","Czechia",4,44,"Podiceps grisegena",12,1,-2.484906649788,11.8134171907757,0.337526205450734,-3.55534806148941,15,3,-1.6094379124341,3,"Q1"
"439","Czechia",1,11,"Podiceps nigricollis",424,35,-2.49438539374254,282.749580958766,16.950050284948,-2.81429083248919,219,54,-1.40008768325223,3,"Q1"
"440","Czechia",2,22,"Podiceps nigricollis",302,63,-1.56729229098334,246.621818181818,39.2785714285714,-1.83717694891885,112,45,-0.911836381524775,3,"Q1"
"441","Czechia",4,44,"Podiceps nigricollis",123,54,-0.823200308808143,96.8700209643606,39.4905660377358,-0.897308280961866,42,27,-0.441832752279039,3,"Q1"
"442","Czechia",1,11,"Poecile montanus",1184,1478,0.221791286064196,1067.22538831154,1367.37512571237,0.247830749851326,425,481,0.123778101181344,3,"Q4"
"443","Czechia",2,22,"Poecile montanus",543,570,0.0485270408946604,517.405909090909,543.353571428571,0.0489325620402763,162,166,0.0243914531241593,3,"Q4"
"444","Czechia",1,11,"Poecile palustris",1862,1880,0.00962059798698249,1820.97552799195,1834.13521063806,0.00720073368415047,555,557,0.00359712618084947,3,"Q3"
"445","Czechia",2,22,"Poecile palustris",602,592,-0.0167508104248154,597.153311688312,569.936038961039,-0.0466497417389732,174,170,-0.0232568621642672,3,"Q1"
"446","Czechia",4,44,"Poecile palustris",158,158,0,155.037037037037,155.037037037037,0,53,53,0,2,"No change"
"447","Czechia",1,11,"Porzana porzana",49,36,-0.308301359654517,19.5796178343949,18.2411442619287,-0.0708094024133494,58,56,-0.0350913198112701,3,"Q6"
"448","Czechia",2,22,"Porzana porzana",60,64,0.0645385211375712,34.1604545454545,39.2785714285714,0.139610438700905,42,45,0.0689928714869514,3,"Q4"
"449","Czechia",4,44,"Porzana porzana",36,58,0.476924072090309,31.0524109014675,42.5283018867925,0.314493329902439,24,28,0.154150679827258,3,"Q3"
"450","Czechia",1,11,"Prunella collaris",2,1,-0.693147180559945,0.118448988713823,0.0710693932282937,-0.510825623765992,5,4,-0.22314355131421,3,"Q6"
"451","Czechia",2,22,"Prunella collaris",2,1,-0.693147180559945,0.396753246753247,0.238051948051948,-0.510825623765992,5,4,-0.22314355131421,3,"Q6"
"452","Czechia",4,44,"Prunella collaris",4,0,-Inf,0.675052410901468,0.337526205450734,-0.693147180559945,4,3,-0.287682072451781,3,"Neg. Infinite"
"453","Czechia",1,11,"Prunella modularis",2163,2176,0.00599218202277455,2149.8846798525,2157.02715387194,0.00331675262599227,603,604,0.00165700120762961,3,"Q3"
"454","Czechia",2,22,"Prunella modularis",603,608,0.00825768523898164,597.153311688312,604.056818181818,0.0114943794257343,174,175,0.00573067470898507,2,"Q4"
"455","Czechia",1,11,"Pyrrhula pyrrhula",1934,1694,-0.13249780080124,1867.24170298357,1543.44954743547,-0.190442439494308,562,511,-0.0951322596899866,3,"Q1"
"456","Czechia",2,22,"Pyrrhula pyrrhula",599,553,-0.0799035965931146,590.289480519481,517.405909090909,-0.131785371094386,173,162,-0.0656952592653949,3,"Q1"
"457","Czechia",4,44,"Pyrrhula pyrrhula",156,152,-0.0259754864032607,155.037037037037,149.186582809224,-0.038466280827798,53,52,-0.0190481949706945,2,"Q1"
"458","Czechia",1,11,"Rallus aquaticus",349,690,0.681619675388878,233.356352665102,496.360487205274,0.754735755673924,199,290,0.376576098256027,3,"Q4"
"459","Czechia",2,22,"Rallus aquaticus",294,358,0.196953219062019,237.853571428571,292.843571428571,0.207983342308438,110,122,0.10354067894084,3,"Q4"
"460","Czechia",4,44,"Rallus aquaticus",128,134,0.0458095360312942,101.595387840671,116.446540880503,0.136434152282481,43,46,0.0674412807955325,3,"Q4"
"461","Czechia",1,11,"Recurvirostra avosetta",0,8,Inf,0.0118448988713823,0.923902111967818,4.35670882668959,2,13,1.87180217690159,3,"Pos. Infinite"
"462","Czechia",2,22,"Recurvirostra avosetta",0,12,Inf,0.0396753246753247,2.18214285714286,4.00733318523247,2,11,1.70474809223843,3,"Pos. Infinite"
"463","Czechia",4,44,"Recurvirostra avosetta",0,11,Inf,0.112508735150245,3.15024458420685,3.3322045101752,2,8,1.38629436111989,3,"Pos. Infinite"
"464","Czechia",1,11,"Regulus ignicapilla",999,1950,0.668829872909239,835.065370432451,1867.24170298357,0.80470758605608,376,562,0.401912706503797,3,"Q4"
"465","Czechia",2,22,"Regulus ignicapilla",478,572,0.179528258888342,431.588181818182,556.565454545455,0.254312931277163,148,168,0.126751705639144,3,"Q4"
"466","Czechia",4,44,"Regulus ignicapilla",147,156,0.0594234204708008,137.82320055905,155.037037037037,0.117692328594774,50,53,0.0582689081239758,2,"Q4"
"467","Czechia",1,11,"Regulus regulus",2007,2043,0.017778246021284,1954.70443624986,1988.8769694938,0.0173311439965445,575,580,0.00865806274311453,3,"Q3"
"468","Czechia",2,22,"Regulus regulus",598,604,0.00998344398418321,590.289480519481,590.289480519481,0,173,173,0,3,"Change JC"
"469","Czechia",1,11,"Remiz pendulinus",696,248,-1.03192091416944,513.654039557492,125.378254553581,-1.41021475954959,295,146,-0.703368734631483,3,"Q1"
"470","Czechia",2,22,"Remiz pendulinus",390,172,-0.818652262310239,343.032857142857,125.374025974026,-1.00652475864662,132,80,-0.500775287912489,3,"Q1"
"471","Czechia",4,44,"Remiz pendulinus",142,103,-0.321098069371625,121.621942697414,79.0936408106219,-0.43028492582854,47,38,-0.212561441983673,3,"Q1"
"472","Czechia",1,11,"Riparia riparia",570,255,-0.80437281567017,356.946027489105,135.932059447983,-0.965429388815889,246,152,-0.481451015086086,3,"Q1"
"473","Czechia",2,22,"Riparia riparia",311,187,-0.508684295324648,246.621818181818,128.548051948052,-0.651553283261107,112,81,-0.324049716622656,3,"Q1"
"474","Czechia",4,44,"Riparia riparia",116,91,-0.242730684589515,96.8700209643606,70.8805031446541,-0.312374685042152,42,36,-0.154150679827258,3,"Q1"
"475","Czechia",1,11,"Saxicola rubetra",1785,1594,-0.113171834863579,1743.01240362052,1567.7315901218,-0.105985155254683,543,515,-0.0529424192701993,3,"Q6"
"476","Czechia",2,22,"Saxicola rubetra",596,592,-0.00673403218134407,583.465324675325,576.680844155844,-0.011696039763192,172,171,-0.00583092031079321,3,"Q1"
"477","Czechia",1,11,"Saxicola torquatus",514,755,0.38449448379386,303.833500949827,639.103363504302,0.743586342395826,227,329,0.371107733283969,3,"Q4"
"478","Czechia",2,22,"Saxicola torquatus",297,451,0.417735200699979,242.217857142857,414.21038961039,0.536536474891826,111,145,0.26720354110824,3,"Q4"
"479","Czechia",4,44,"Saxicola torquatus",120,151,0.229788094032878,101.595387840671,143.448637316562,0.344978904175541,43,51,0.170625517030763,3,"Q4"
"480","Czechia",1,11,"Scolopax rusticola",555,627,0.121978426886486,469.306738183037,510.171639289306,0.0834906360838897,282,294,0.0416726964005681,3,"Q3"
"481","Czechia",2,22,"Scolopax rusticola",412,404,-0.0196084713883763,380.526038961039,391.595454545455,0.0286746946995773,139,141,0.0142859572474764,3,"Q5"
"482","Czechia",4,44,"Scolopax rusticola",148,153,0.0332256476283204,137.82320055905,149.186582809224,0.0792260477669754,50,52,0.0392207131532813,2,"Q4"
"483","Czechia",1,11,"Serinus serinus",2298,2217,-0.0358842487923895,2294.98469102693,2164.18147279026,-0.058683955560974,623,605,-0.0293180607566117,3,"Q1"
"484","Czechia",2,22,"Serinus serinus",608,602,-0.00991743665734592,604.056818181818,590.289480519481,-0.0230552018268101,175,173,-0.0114943794257351,2,"Q1"
"485","Czechia",1,11,"Sitta europaea",2298,2311,0.00564115186567964,2287.61716392893,2309.75527991954,0.00963084343316938,622,625,0.00481155699722212,3,"Q4"
"486","Czechia",1,11,"Spatula clypeata",209,117,-0.580160317167055,105.549893842887,58.6322494133423,-0.587898892049979,134,100,-0.29266961396282,3,"Q1"
"487","Czechia",2,22,"Spatula clypeata",173,131,-0.278094271296627,131.761753246753,95.8159090909091,-0.318566655290071,82,70,-0.158224005214894,3,"Q1"
"488","Czechia",4,44,"Spatula clypeata",108,85,-0.239479970633903,83.3689727463312,63.1174004192872,-0.27827971977339,39,34,-0.137201121513485,3,"Q1"
"489","Czechia",1,11,"Spatula querquedula",286,219,-0.266920081003352,208.209632361158,116.909151860543,-0.577148266697065,188,141,-0.287682072451781,3,"Q1"
"490","Czechia",2,22,"Spatula querquedula",299,184,-0.485507815781701,260.071753246753,135.01512987013,-0.655570721696893,115,83,-0.326091520566652,3,"Q1"
"491","Czechia",4,44,"Spatula querquedula",131,93,-0.342597830047896,111.383647798742,70.8805031446541,-0.451985123743056,45,36,-0.22314355131421,3,"Q1"
"492","Czechia",1,11,"Spinus spinus",1338,1437,0.0713816453908513,1250.46597385183,1333.43949044586,0.0642454261860295,460,475,0.0320883145515004,3,"Q3"
"493","Czechia",2,22,"Spinus spinus",559,564,0.00890477834295969,536.807142857143,536.807142857143,0,165,165,0,3,"Change JC"
"494","Czechia",4,44,"Spinus spinus",153,156,0.0194180858571015,149.186582809224,155.037037037037,0.0384662808277981,52,53,0.0190481949706944,3,"Q4"
"495","Czechia",1,11,"Sterna hirundo",101,100,-0.00995033085316809,27.7881327522628,28.6054307743882,0.0289875368732531,69,70,0.0143887374520997,3,"Q5"
"496","Czechia",2,22,"Sterna hirundo",84,72,-0.154150679827258,37.5328571428571,34.1604545454545,-0.0941480646241476,44,42,-0.0465200156348928,3,"Q6"
"497","Czechia",4,44,"Sterna hirundo",42,48,0.133531392624523,28.4647099930119,31.0524109014675,0.0870113769896289,23,24,0.0425596144187959,3,"Q3"
"498","Czechia",1,11,"Streptopelia decaocto",2251,2157,-0.0426561945175758,2229.1033635043,2086.13543412672,-0.0662861457229814,614,594,-0.0331156087844975,3,"Q1"
"499","Czechia",2,22,"Streptopelia decaocto",598,589,-0.015164570299045,590.289480519481,569.936038961039,-0.0350889193378975,173,170,-0.0174931574475172,3,"Q1"
"500","Czechia",4,44,"Streptopelia decaocto",158,158,0,155.037037037037,155.037037037037,0,53,53,0,3,"No change"
"501","Czechia",1,11,"Streptopelia turtur",2154,2005,-0.0716825179756643,2114.34998323835,1920.82802547771,-0.0959910723883052,598,570,-0.0479543931220359,3,"Q1"
"502","Czechia",2,22,"Streptopelia turtur",602,582,-0.0337869975773832,597.153311688312,563.230909090909,-0.0584841993859762,174,169,-0.0291565842914556,3,"Q1"
"503","Czechia",1,11,"Strix aluco",1842,1897,0.0294217531197621,1788.28360710694,1853.96357134875,0.0360695371482442,550,560,0.0180185055026782,3,"Q4"
"504","Czechia",2,22,"Strix aluco",589,602,0.0218312616572344,576.680844155844,590.289480519481,0.0233240777583115,171,173,0.0116280379951192,3,"Q4"
"505","Czechia",1,11,"Strix uralensis",2,51,3.23867845216438,0.0710693932282937,5.15253100905129,4.28358656186063,4,30,2.01490302054226,3,"Q4"
"506","Czechia",2,22,"Strix uralensis",1,24,3.17805383034795,0.119025974025974,5.39584415584416,3.81404259706794,3,17,1.73460105538811,3,"Q4"
"507","Czechia",4,44,"Strix uralensis",1,14,2.63905732961526,0.337526205450734,6.18798043326345,2.90872089656436,3,11,1.29928298413026,3,"Q4"
"508","Czechia",1,11,"Sturnus vulgaris",2313,2311,-0.000865051957058451,2309.75527991954,2302.3640630238,-0.00320513094894722,625,624,-0.00160128136697388,3,"Q1"
"509","Czechia",2,22,"Sturnus vulgaris",607,608,0.00164609090666872,604.056818181818,604.056818181818,0,175,175,0,2,"Change JC"
"510","Czechia",1,11,"Sylvia atricapilla",2327,2324,-0.00129004533048985,2324.57324840764,2324.57324840764,0,627,627,0,2,"Change JC"
"511","Czechia",1,11,"Sylvia borin",1979,2054,0.0371974448859378,1941.11833724438,1995.7470108392,0.0277541522978414,573,581,0.0138650401371718,3,"Q3"
"512","Czechia",2,22,"Sylvia borin",606,595,-0.0183185805236847,604.056818181818,576.680844155844,-0.0463792795851214,175,171,-0.0231224174208543,3,"Q1"
"513","Czechia",1,11,"Syrmaticus reevesii",1,0,-Inf,0.118448988713823,0.331657168398704,1.02961941718116,5,8,0.470003629245736,2,"Neg. Infinite"
"514","Czechia",2,22,"Syrmaticus reevesii",2,1,-0.693147180559945,0.238051948051948,1.11090909090909,1.54044504094715,4,8,0.693147180559945,2,"Q5"
"515","Czechia",4,44,"Syrmaticus reevesii",3,4,0.287682072451781,0.337526205450734,3.15024458420685,2.23359222150709,3,8,0.980829253011726,2,"Q4"
"516","Czechia",1,11,"Tachybaptus ruficollis",1276,1127,-0.124170949864959,1097.60755391664,907.745669907252,-0.189923899015529,431,392,-0.0948462503132853,3,"Q1"
"517","Czechia",2,22,"Tachybaptus ruficollis",502,458,-0.0917309355775443,455.314025974026,402.823571428571,-0.122488669800034,152,143,-0.0610358905863691,3,"Q1"
